"YearStart","YearEnd","LocationAbbr","State","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Total","Gender","Grade","Race.Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","FID","Prevalence_in_the_States","SHAPE_Length","SHAPE_Area","prevalence_scale","amount_of_students"
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",48.4,48.4,"","",43.6,53.2,1650,"","","","Non-Hispanic Black","(35.466220975, -79.159250463)","TV","TV1","Q059","VALUE",37,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",27,30.1,6714056.23757219,1495755986090.79,"Medium",798.6
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",45,45,"","",40.8,49.2,500,"","","","Hispanic","(41.56266102, -72.649840952)","FV","FV1","Q021","VALUE",9,"Race/Ethnicity","Hispanic","RACE","RACEHIS",35,25.3,1780630.95573379,145421898735.938,"Low",225
2015,2015,"VA","Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(37.542680674, -78.457890463)","OWS","OWS1","Q039","VALUE",51,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",7,29.2,7710803.89869229,1158804356933.99,"Low",NA
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",47.8,47.8,"","",37.4,58.3,201,"","","","2 or more races","(35.472031356, -97.521070214)","FV","FV1","Q021","VALUE",40,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",29,33.9,7857119.57078742,1982448890144.3,"Medium",96.078
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",36,36,"","",31.6,40.6,1646,"","","","Non-Hispanic White","(47.475319779, -100.118421049)","PA","PA1","Q049","VALUE",38,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",51,31,5872756.35857996,2013151767399.38,"Medium",592.56
2015,2015,"NM","New Mexico","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",40.6,40.6,"","",38.7,42.5,7949,"Total","","","","(34.520880952, -106.240580985)","FV","FV1","Q021","VALUE",35,"Total","Total","OVR","OVERALL",44,28.8,8075166.55513897,3622933199179.54,"Low",3227.294
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",39.2,39.2,"","",32.2,46.7,633,"","Female","","","(44.353130053, -100.373530637)","FV","FV1","Q021","VALUE",46,"Gender","Female","GEN","FEMALE",23,30.4,6680911.24820537,2199053487708.16,"Medium",248.136
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Asian","(35.68094058, -85.774490914)","PA","PA1","Q049","VALUE",47,"Race/Ethnicity","Asian","RACE","RACEASN",8,33.8,6350376.86082221,1177054472558.46,"Medium",NA
2015,2015,"DC","District of Columbia","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",19,19,"","",17.3,20.8,2042,"","","11th","","(38.890371385, -77.031961127)","SD","SD1","Q058","VALUE",11,"Grade","11th","GRADE","GRADE11",36,22.1,200324.960720334,1972102312.29117,"Low",387.98
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(44.661319543001, -84.71439027)","PA","PA1","Q049","VALUE",26,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",11,31.2,12407988.0244766,1657221839418.83,"Medium",NA
2015,2015,"WV","West Virginia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",25.5,25.5,"","",20.2,31.5,385,"","","10th","","(38.665510202, -80.712640135)","TV","TV1","Q059","VALUE",54,"Grade","10th","GRADE","GRADE10",31,35.6,5374279.69717876,685167361615.589,"Medium",98.175
2015,2015,"IL","Illinois","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",12.9,12.9,"","",11.3,14.6,998,"","","","Non-Hispanic White","(40.485010283, -88.997710178)","OWS","OWS1","Q039","VALUE",17,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",20,30.8,6172530.80822631,1571568299027.73,"Medium",128.742
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",12.8,12.8,"","",11.4,14.4,2936,"","","","2 or more races","(39.290580964, -76.609260111)","OWS","OWS1","Q038","VALUE",24,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",45,28.9,5850363.29291603,303943203091.598,"Low",375.808
2015,2015,"AL","Alabama","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",21.1,21.1,"","",16.4,26.6,314,"","","11th","","(32.840571122, -86.631860762)","PA","PA1","Q048","VALUE",1,"Grade","11th","GRADE","GRADE11",38,35.6,5750657.81244629,1442806615250.92,"Medium",66.254
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",19.1,19.1,"","",17,21.3,2630,"Total","","","","(39.008830667, -75.577741168)","SD","SD1","Q058","VALUE",10,"Total","Total","OVR","OVERALL",46,29.7,1383604.11753278,59081101616.5539,"Low",502.33
2015,2015,"DC","District of Columbia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14.4,14.4,"","",13.4,15.5,4725,"","Female","","","(38.890371385, -77.031961127)","OWS","OWS1","Q038","VALUE",11,"Gender","Female","GEN","FEMALE",36,22.1,200324.960720334,1972102312.29117,"Low",680.4
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.1,14.1,"","",11.6,17.1,566,"","","9th","","(47.475319779, -100.118421049)","OWS","OWS1","Q039","VALUE",38,"Grade","9th","GRADE","GRADE09",51,31,5872756.35857996,2013151767399.38,"Medium",79.806
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",24,24,"","",17.3,32.3,366,"","","9th","","(44.353130053, -100.373530637)","TV","TV1","Q059","VALUE",46,"Grade","9th","GRADE","GRADE09",23,30.4,6680911.24820537,2199053487708.16,"Medium",87.84
2015,2015,"AL","Alabama","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(32.840571122, -86.631860762)","FV","FV1","Q020","VALUE",1,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",38,35.6,5750657.81244629,1442806615250.92,"Medium",NA
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",39.3,39.3,"","",35.9,42.9,1055,"","Male","","","(47.475319779, -100.118421049)","FV","FV1","Q020","VALUE",38,"Gender","Male","GEN","MALE",51,31,5872756.35857996,2013151767399.38,"Medium",414.615
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",43.1,43.1,"","",39,47.3,1474,"","","9th","","(44.661319543001, -84.71439027)","FV","FV1","Q020","VALUE",26,"Grade","9th","GRADE","GRADE09",11,31.2,12407988.0244766,1657221839418.83,"Medium",635.294
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",18.7,18.7,"","",16.6,20.9,2099,"Total","","","","(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE",38,"Total","Total","OVR","OVERALL",51,31,5872756.35857996,2013151767399.38,"Medium",392.513
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",22.7,22.7,"","",20.1,25.6,2337,"","","","Non-Hispanic White","(28.932040377, -81.928960539)","TV","TV1","Q059","VALUE",12,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",13,26.8,10533929.1444184,1674411223041.2,"Low",530.499
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE",38,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",51,31,5872756.35857996,2013151767399.38,"Medium",NA
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",9.1,9.1,"","",1.9,34.6,171,"","","","Asian","(35.466220975, -79.159250463)","TV","TV1","Q059","VALUE",37,"Race/Ethnicity","Asian","RACE","RACEASN",27,30.1,6714056.23757219,1495755986090.79,"Medium",15.561
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",21.2,21.2,"","",14.6,29.6,731,"","","10th","","(43.235541343, -108.109830353)","PA","PA1","Q049","VALUE",56,"Grade","10th","GRADE","GRADE10",30,29,6860971.19013795,2897400399041.46,"Low",154.972
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",24.2,24.2,"","",18,31.7,190,"","","","2 or more races","(39.008830667, -75.577741168)","OWS","OWS1","Q039","VALUE",10,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",46,29.7,1383604.11753278,59081101616.5539,"Low",45.98
2015,2015,"MO","Missouri","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Asian","(38.635790776, -92.566300053)","FV","FV1","Q021","VALUE",29,"Race/Ethnicity","Asian","RACE","RACEASN",21,32.4,7165632.96877297,1949020823655.51,"Medium",NA
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",37.5,37.5,"","",33,42.1,237,"","","","Non-Hispanic Black","(45.254228894001, -68.985031336)","FV","FV1","Q020","VALUE",23,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",41,30,5560035.36660915,990384869184.921,"Medium",88.875
2015,2015,"IL","Illinois","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",2.7,2.7,"","",0.6,10.4,140,"","","","Asian","(40.485010283, -88.997710178)","OWS","OWS1","Q039","VALUE",17,"Race/Ethnicity","Asian","RACE","RACEASN",20,30.8,6172530.80822631,1571568299027.73,"Medium",3.78
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",28.8,28.8,"","",18.6,41.7,122,"","","","2 or more races","(32.745510099, -89.538030825)","PA","PA1","Q048","VALUE",28,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",25,35.6,5834201.76787132,1327853198175.37,"Medium",35.136
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",22.7,22.7,"","",17.8,28.5,1486,"","","10th","","(35.466220975, -79.159250463)","PA","PA1","Q048","VALUE",37,"Grade","10th","GRADE","GRADE10",27,30.1,6714056.23757219,1495755986090.79,"Medium",337.322
2015,2015,"HI","Hawaii","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","10th","","(21.304850435, -157.857749403)","FV","FV1","Q021","VALUE",15,"Grade","10th","GRADE","GRADE10",42,22.7,0,0,"Low",NA
2015,2015,"AK","Alaska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14.2,14.2,"","",9.9,19.9,347,"","","11th","","(64.845079957001, -147.722059036)","OWS","OWS1","Q038","VALUE",2,"Grade","11th","GRADE","GRADE11",14,29.8,6663726.59054098,530113882116.939,"Low",49.274
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",36.8,36.8,"","",31.2,42.9,612,"","Male","","","(44.353130053, -100.373530637)","PA","PA1","Q048","VALUE",46,"Gender","Male","GEN","MALE",23,30.4,6680911.24820537,2199053487708.16,"Medium",225.216
2015,2015,"MO","Missouri","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",15.9,15.9,"","",13.3,19.1,769,"","Male","","","(38.635790776, -92.566300053)","OWS","OWS1","Q038","VALUE",29,"Gender","Male","GEN","MALE",21,32.4,7165632.96877297,1949020823655.51,"Medium",122.271
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",27.7,27.7,"","",26.1,29.4,13242,"","","10th","","(39.290580964, -76.609260111)","TV","TV1","Q059","VALUE",24,"Grade","10th","GRADE","GRADE10",45,28.9,5850363.29291603,303943203091.598,"Low",3668.034
2015,2015,"PR","Puerto Rico","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",12.4,12.4,"","",9.4,16.3,355,"","","10th","","(18.220833, -66.590149)","OWS","OWS1","Q038","VALUE",72,"Grade","10th","GRADE","GRADE10",39,29.5,2136273.27059009,114783882870.193,"Low",44.02
